Detected 32 cores in 1 packages

Core energy units: a1003
Time_unit:10, Energy_unit: 16, Power_unit: 3
Core 7, energy used: 0.904083W, Package: 119.51W
Core 8, energy used: 0.00534058W, Package: 119.525W
Core 9, energy used: 0.182648W, Package: 119.525W
Core 10, energy used: 0.0132751W, Package: 119.525W
Core 11, energy used: 0.00564575W, Package: 119.525W
Core 12, energy used: 0.00549316W, Package: 119.525W
Core 13, energy used: 0.00762939W, Package: 119.525W
Core 14, energy used: 0.0132751W, Package: 119.525W
Core 15, energy used: 0.0050354W, Package: 119.525W
Core sum: 1.20331W, Time: 53.203228
Core 0, energy used: 0.187531W, Package: 114.825W
Core 1, energy used: 0.018158W, Package: 114.825W
Core 2, energy used: 0.0201416W, Package: 114.825W
Core 3, energy used: 0.0105286W, Package: 114.825W
Core 4, energy used: 0.00457764W, Package: 114.825W
Core 5, energy used: 0.00732422W, Package: 114.825W
Core 6, energy used: 0.00320435W, Package: 114.825W
Core 7, energy used: 0.00366211W, Package: 114.597W
Core 8, energy used: 0.00152588W, Package: 114.825W
Core 9, energy used: 0.00473022W, Package: 114.825W
Core 10, energy used: 0.0196838W, Package: 114.825W
Core 11, energy used: 0.00137329W, Package: 114.825W
Core 12, energy used: 0.00137329W, Package: 114.825W
Core 13, energy used: 0.0038147W, Package: 114.825W
Core 14, energy used: 0.0137329W, Package: 114.825W
Core 15, energy used: 0.00137329W, Package: 114.825W
Core sum: 0.302734W, Time: 54.204750
Core 0, energy used: 0.0297546W, Package: 114.859W
Core 1, energy used: 0.0178528W, Package: 114.859W
Core 2, energy used: 0.0204468W, Package: 114.859W
Core 3, energy used: 0.040741W, Package: 114.859W
Core 4, energy used: 0.00747681W, Package: 114.859W
Core 5, energy used: 0.0108337W, Package: 114.859W
Core 6, energy used: 0.00457764W, Package: 114.859W
Core 7, energy used: 0.00747681W, Package: 114.859W
Core 8, energy used: 0.00549316W, Package: 114.86W
Core 9, energy used: 0.110931W, Package: 114.86W
Core 10, energy used: 0.0146484W, Package: 114.86W
Core 11, energy used: 0.00457764W, Package: 114.86W
Core 12, energy used: 0.00457764W, Package: 114.86W
Core 13, energy used: 0.00686646W, Package: 114.632W
Core 14, energy used: 0.0120544W, Package: 114.632W
Core 15, energy used: 0.542297W, Package: 114.632W
Core sum: 0.840607W, Time: 55.206237
Core 0, energy used: 0.982819W, Package: 121.457W
Core 1, energy used: 0.015564W, Package: 121.216W
Core 2, energy used: 0.0114441W, Package: 121.216W
Core 3, energy used: 0.00564575W, Package: 121.216W
Core 4, energy used: 0.00747681W, Package: 121.216W
Core 5, energy used: 0.700073W, Package: 121.216W
Core 6, energy used: 0.00320435W, Package: 121.216W
Core 7, energy used: 0.00549316W, Package: 121.216W
Core 8, energy used: 0.00152588W, Package: 121.457W
Core 9, energy used: 0.116119W, Package: 121.457W
Core 10, energy used: 0.00534058W, Package: 121.457W
Core 11, energy used: 0.00137329W, Package: 121.457W
Core 12, energy used: 0.00137329W, Package: 121.457W
Core 13, energy used: 0.00335693W, Package: 121.457W
Core 14, energy used: 0.0112915W, Package: 121.457W
Core 15, energy used: 0.00137329W, Package: 121.457W
Core sum: 1.87347W, Time: 56.207557
Core 0, energy used: 0.025177W, Package: 114.18W
Core 1, energy used: 0.0778198W, Package: 114.18W
Core 2, energy used: 0.0457764W, Package: 114.18W
Core 3, energy used: 0.0296021W, Package: 114.18W
Core 4, energy used: 0.00869751W, Package: 114.18W
Core 5, energy used: 0.010376W, Package: 114.18W
Core 6, energy used: 0.0050354W, Package: 114.18W
Core 7, energy used: 0.00671387W, Package: 114.18W
Core 8, energy used: 0.0050354W, Package: 114.18W
Core 9, energy used: 0.00747681W, Package: 114.18W
Core 10, energy used: 0.0140381W, Package: 114.18W
Core 11, energy used: 0.035553W, Package: 114.18W
Core 12, energy used: 0.0062561W, Package: 114.18W
Core 13, energy used: 0.00671387W, Package: 113.953W
Core 14, energy used: 0.0123596W, Package: 113.953W
Core 15, energy used: 0.00488281W, Package: 113.953W
Core sum: 0.301514W, Time: 57.209057
Core 0, energy used: 0.0323486W, Package: 115.24W
Core 1, energy used: 0.0358582W, Package: 115.24W
Core 2, energy used: 0.0198364W, Package: 115.24W
Core 3, energy used: 0.0514221W, Package: 115.24W
Core 4, energy used: 0.010376W, Package: 115.24W
Core 5, energy used: 0.0126648W, Package: 115.24W
Core 6, energy used: 0.00640869W, Package: 115.24W
Core 7, energy used: 0.0120544W, Package: 115.473W
Core 8, energy used: 0.00640869W, Package: 115.483W
Core 9, energy used: 0.299072W, Package: 115.483W
Core 10, energy used: 0.0195312W, Package: 115.483W
Core 11, energy used: 0.0062561W, Package: 115.483W
Core 12, energy used: 0.0062561W, Package: 115.483W
Core 13, energy used: 0.00946045W, Package: 115.483W
Core 14, energy used: 0.0172424W, Package: 115.483W
Core 15, energy used: 0.654449W, Package: 115.483W
Core sum: 1.19965W, Time: 58.210635
Core 0, energy used: 0.00534058W, Package: 113.79W
Core 1, energy used: 0.0196838W, Package: 113.79W
Core 2, energy used: 0.00762939W, Package: 113.79W
Core 3, energy used: 0.0062561W, Package: 113.79W
Core 4, energy used: 0.00930786W, Package: 113.79W
Core 5, energy used: 0.00930786W, Package: 113.79W
Core 6, energy used: 0.00396729W, Package: 113.79W
Core 7, energy used: 0.0062561W, Package: 113.558W
Core 8, energy used: 0.00167847W, Package: 113.79W
Core 9, energy used: 0.00549316W, Package: 113.79W
Core 10, energy used: 0.00549316W, Package: 113.79W
Core 11, energy used: 0.00167847W, Package: 113.79W
Core 12, energy used: 0.00167847W, Package: 113.79W
Core 13, energy used: 0.00335693W, Package: 113.79W
Core 14, energy used: 0.0166321W, Package: 113.79W
Core 15, energy used: 0.00366211W, Package: 113.79W
Core sum: 0.107422W, Time: 59.212216
Core 0, energy used: 0.20462W, Package: 115.249W
Core 1, energy used: 0.018158W, Package: 115.249W
Core 2, energy used: 0.0152588W, Package: 115.249W
Core 3, energy used: 0.0572205W, Package: 115.249W
Core 4, energy used: 0.0198364W, Package: 115.249W
Core 5, energy used: 0.0117493W, Package: 115.249W
Core 6, energy used: 0.00518799W, Package: 115.249W
Core 7, energy used: 0.0448608W, Package: 115.249W
Core 8, energy used: 0.00473022W, Package: 115.29W
Core 9, energy used: 0.0544739W, Package: 115.29W
Core 10, energy used: 0.0114441W, Package: 115.29W
Core 11, energy used: 0.00610352W, Package: 115.29W
Core 12, energy used: 0.0114441W, Package: 115.29W
Core 13, energy used: 0.00732422W, Package: 115.023W
Core 14, energy used: 0.0238037W, Package: 115.023W
Core 15, energy used: 0.0141907W, Package: 115.023W
Core sum: 0.510406W, Time: 60.213720
Core 0, energy used: 0.0331116W, Package: 115.226W
Core 1, energy used: 0.014801W, Package: 114.997W
Core 2, energy used: 0.0117493W, Package: 114.997W
Core 3, energy used: 0.0450134W, Package: 114.997W
Core 4, energy used: 0.0154114W, Package: 114.997W
Core 5, energy used: 0.0166321W, Package: 114.997W
Core 6, energy used: 0.0111389W, Package: 114.997W
Core 7, energy used: 0.252533W, Package: 114.997W
Core 8, energy used: 0.00854492W, Package: 115.226W
Core 9, energy used: 0.228882W, Package: 115.226W
Core 10, energy used: 0.0213623W, Package: 115.226W
Core 11, energy used: 0.00900269W, Package: 115.226W
Core 12, energy used: 0.0379944W, Package: 115.226W
Core 13, energy used: 0.0109863W, Package: 115.226W
Core 14, energy used: 0.0210571W, Package: 115.226W
Core 15, energy used: 0.0952148W, Package: 115.226W
Core sum: 0.833435W, Time: 61.215189
Core 0, energy used: 0.00793457W, Package: 113.68W
Core 1, energy used: 0.0125122W, Package: 113.68W
Core 2, energy used: 0.00717163W, Package: 113.68W
Core 3, energy used: 0.0138855W, Package: 113.68W
Core 4, energy used: 0.00610352W, Package: 113.68W
Core 5, energy used: 0.00686646W, Package: 113.68W
Core 6, energy used: 0.00305176W, Package: 113.68W
Core 7, energy used: 0.00274658W, Package: 113.68W
Core 8, energy used: 0.0012207W, Package: 113.454W
Core 9, energy used: 0.0379944W, Package: 113.454W
Core 10, energy used: 0.00930786W, Package: 113.454W
Core 11, energy used: 0.00152588W, Package: 113.454W
Core 12, energy used: 0.0263977W, Package: 113.454W
Core 13, energy used: 0.0038147W, Package: 113.454W
Core 14, energy used: 0.00991821W, Package: 113.454W
Core 15, energy used: 0.00152588W, Package: 113.454W
Core sum: 0.151978W, Time: 62.216620
Core 0, energy used: 0.0263977W, Package: 114.214W
Core 1, energy used: 0.0205994W, Package: 114.214W
Core 2, energy used: 0.0146484W, Package: 114.214W
Core 3, energy used: 0.0340271W, Package: 114.214W
Core 4, energy used: 0.00915527W, Package: 114.214W
Core 5, energy used: 0.00900269W, Package: 114.214W
Core 6, energy used: 0.00442505W, Package: 114.441W
Core 7, energy used: 0.00762939W, Package: 114.441W
Core 8, energy used: 0.00411987W, Package: 114.44W
Core 9, energy used: 0.00747681W, Package: 114.44W
Core 10, energy used: 0.014801W, Package: 114.44W
Core 11, energy used: 0.00411987W, Package: 114.44W
Core 12, energy used: 0.0102234W, Package: 114.44W
Core 13, energy used: 0.00411987W, Package: 114.44W
Core 14, energy used: 0.0131226W, Package: 114.44W
Core 15, energy used: 0.531311W, Package: 114.44W
Core sum: 0.715179W, Time: 63.218141
Core 0, energy used: 0.00274658W, Package: 114.14W
Core 1, energy used: 0.0128174W, Package: 114.14W
Core 2, energy used: 0.0141907W, Package: 114.14W
Core 3, energy used: 0.00869751W, Package: 114.14W
Core 4, energy used: 0.0062561W, Package: 114.14W
Core 5, energy used: 0.00732422W, Package: 114.14W
Core 6, energy used: 0.00183105W, Package: 114.14W
Core 7, energy used: 0.00305176W, Package: 113.912W
Core 8, energy used: 0.00152588W, Package: 114.14W
Core 9, energy used: 0.22522W, Package: 114.14W
Core 10, energy used: 0.0105286W, Package: 114.14W
Core 11, energy used: 0.00137329W, Package: 114.14W
Core 12, energy used: 0.00137329W, Package: 114.14W
Core 13, energy used: 0.00350952W, Package: 114.14W
Core 14, energy used: 0.0152588W, Package: 114.14W
Core 15, energy used: 0.00137329W, Package: 114.14W
Core sum: 0.317078W, Time: 64.219740
Core 0, energy used: 0.00488281W, Package: 113.662W
Core 1, energy used: 0.0164795W, Package: 113.662W
Core 2, energy used: 0.00961304W, Package: 113.662W
Core 3, energy used: 0.0131226W, Package: 113.662W
Core 4, energy used: 0.00930786W, Package: 113.662W
Core 5, energy used: 0.0102234W, Package: 113.662W
Core 6, energy used: 0.00518799W, Package: 113.662W
Core 7, energy used: 0.00701904W, Package: 113.662W
Core 8, energy used: 0.00610352W, Package: 113.662W
Core 9, energy used: 0.00717163W, Package: 113.662W
Core 10, energy used: 0.0108337W, Package: 113.662W
Core 11, energy used: 0.00640869W, Package: 113.662W
Core 12, energy used: 0.00595093W, Package: 113.662W
Core 13, energy used: 0.00747681W, Package: 113.436W
Core 14, energy used: 0.012207W, Package: 113.436W
Core 15, energy used: 0.00518799W, Package: 113.436W
Core sum: 0.137177W, Time: 65.221270
Core 0, energy used: 0.22171W, Package: 115.975W
Core 1, energy used: 0.0421143W, Package: 115.975W
Core 2, energy used: 0.223846W, Package: 115.975W
Core 3, energy used: 0.0250244W, Package: 115.975W
Core 4, energy used: 0.0123596W, Package: 115.975W
Core 5, energy used: 0.0135803W, Package: 115.975W
Core 6, energy used: 0.00747681W, Package: 116.203W
Core 7, energy used: 0.00961304W, Package: 116.203W
Core 8, energy used: 0.00534058W, Package: 116.218W
Core 9, energy used: 0.17395W, Package: 116.218W
Core 10, energy used: 0.0131226W, Package: 116.218W
Core 11, energy used: 0.00534058W, Package: 116.218W
Core 12, energy used: 0.0131226W, Package: 116.218W
Core 13, energy used: 0.014801W, Package: 116.218W
Core 14, energy used: 0.0163269W, Package: 116.218W
Core 15, energy used: 0.664978W, Package: 116.218W
Core sum: 1.46271W, Time: 66.222836
Core 0, energy used: 0.00259399W, Package: 113.693W
Core 1, energy used: 0.0109863W, Package: 113.693W
Core 2, energy used: 0.0062561W, Package: 113.693W
Core 3, energy used: 0.00320435W, Package: 113.693W
Core 4, energy used: 0.0062561W, Package: 113.693W
Core 5, energy used: 0.00610352W, Package: 113.693W
Core 6, energy used: 0.00183105W, Package: 113.693W
Core 7, energy used: 0.00366211W, Package: 113.465W
Core 8, energy used: 0.00152588W, Package: 113.693W
Core 9, energy used: 0.0646973W, Package: 113.693W
Core 10, energy used: 0.00488281W, Package: 113.693W
Core 11, energy used: 0.0354004W, Package: 113.693W
Core 12, energy used: 0.00137329W, Package: 113.693W
Core 13, energy used: 0.00350952W, Package: 113.693W
Core 14, energy used: 0.014801W, Package: 113.693W
Core 15, energy used: 0.00274658W, Package: 113.693W
Core sum: 0.16983W, Time: 67.224449
Core 0, energy used: 0.0244141W, Package: 113.682W
Core 1, energy used: 0.025177W, Package: 113.682W
Core 2, energy used: 0.0231934W, Package: 113.682W
Core 3, energy used: 0.0175476W, Package: 113.682W
Core 4, energy used: 0.00579834W, Package: 113.682W
Core 5, energy used: 0.00564575W, Package: 113.682W
Core 6, energy used: 0.00152588W, Package: 113.682W
Core 7, energy used: 0.00350952W, Package: 113.682W
Core 8, energy used: 0.0012207W, Package: 113.682W
Core 9, energy used: 0.00442505W, Package: 113.682W
Core 10, energy used: 0.0115967W, Package: 113.682W
Core 11, energy used: 0.00152588W, Package: 113.682W
Core 12, energy used: 0.00152588W, Package: 113.682W
Core 13, energy used: 0.0038147W, Package: 113.456W
Core 14, energy used: 0.00854492W, Package: 113.456W
Core 15, energy used: 0.00167847W, Package: 113.456W
Core sum: 0.141144W, Time: 68.225922
Core 0, energy used: 0.0379944W, Package: 117.419W
Core 1, energy used: 0.0582886W, Package: 117.192W
Core 2, energy used: 0.390625W, Package: 117.192W
Core 3, energy used: 0.0341797W, Package: 117.192W
Core 4, energy used: 0.01297W, Package: 117.192W
Core 5, energy used: 0.0152588W, Package: 117.192W
Core 6, energy used: 0.00915527W, Package: 117.42W
Core 7, energy used: 0.0108337W, Package: 117.42W
Core 8, energy used: 0.00961304W, Package: 117.419W
Core 9, energy used: 0.221558W, Package: 117.419W
Core 10, energy used: 0.0244141W, Package: 117.419W
Core 11, energy used: 0.00946045W, Package: 117.419W
Core 12, energy used: 0.0259399W, Package: 117.419W
Core 13, energy used: 0.0120544W, Package: 117.419W
Core 14, energy used: 0.019989W, Package: 117.419W
Core 15, energy used: 0.630493W, Package: 117.419W
Core sum: 1.52283W, Time: 69.227544
Core 0, energy used: 0.0410461W, Package: 113.858W
Core 1, energy used: 0.0817871W, Package: 113.858W
Core 2, energy used: 0.0111389W, Package: 113.858W
Core 3, energy used: 0.0296021W, Package: 113.858W
Core 4, energy used: 0.00488281W, Package: 113.858W
Core 5, energy used: 0.00839233W, Package: 113.858W
Core 6, energy used: 0.00305176W, Package: 113.858W
Core 7, energy used: 0.00350952W, Package: 113.858W
Core 8, energy used: 0.00137329W, Package: 113.632W
Core 9, energy used: 0.042572W, Package: 113.632W
Core 10, energy used: 0.00579834W, Package: 113.632W
Core 11, energy used: 0.00137329W, Package: 113.632W
Core 12, energy used: 0.00137329W, Package: 113.858W
Core 13, energy used: 0.00366211W, Package: 113.858W
Core 14, energy used: 0.0151062W, Package: 113.858W
Core 15, energy used: 0.00137329W, Package: 113.858W
Core sum: 0.256042W, Time: 70.229030
Core 0, energy used: 0.0256348W, Package: 120.792W
Core 1, energy used: 0.0178528W, Package: 121.034W
Core 2, energy used: 0.0050354W, Package: 121.034W
Core 3, energy used: 0.0157166W, Package: 121.034W
Core 4, energy used: 0.00793457W, Package: 121.034W
Core 5, energy used: 0.00900269W, Package: 121.034W
Core 6, energy used: 0.00350952W, Package: 121.034W
Core 7, energy used: 1.22742W, Package: 121.034W
Core 8, energy used: 0.00289917W, Package: 121.034W
Core 9, energy used: 0.135498W, Package: 121.034W
Core 10, energy used: 0.00961304W, Package: 121.034W
Core 11, energy used: 0.00152588W, Package: 121.034W
Core 12, energy used: 0.00305176W, Package: 121.034W
Core 13, energy used: 0.0038147W, Package: 121.034W
Core 14, energy used: 0.00961304W, Package: 121.034W
Core 15, energy used: 0.00152588W, Package: 121.034W
Core sum: 1.47964W, Time: 71.230413
Core 0, energy used: 0.017395W, Package: 122.197W
Core 1, energy used: 0.0190735W, Package: 122.197W
Core 2, energy used: 0.0152588W, Package: 122.197W
Core 3, energy used: 0.0267029W, Package: 122.197W
Core 4, energy used: 0.00671387W, Package: 122.197W
Core 5, energy used: 0.0112915W, Package: 122.197W
Core 6, energy used: 0.00549316W, Package: 121.956W
Core 7, energy used: 1.30646W, Package: 121.956W
Core 8, energy used: 0.00518799W, Package: 122.197W
Core 9, energy used: 0.0872803W, Package: 122.197W
Core 10, energy used: 0.0112915W, Package: 122.197W
Core 11, energy used: 0.0050354W, Package: 122.197W
Core 12, energy used: 0.282593W, Package: 122.197W
Core 13, energy used: 0.0384521W, Package: 122.197W
Core 14, energy used: 0.0230408W, Package: 122.197W
Core 15, energy used: 0.557404W, Package: 122.197W
Core sum: 2.41867W, Time: 72.231974
Core 0, energy used: 0.0180054W, Package: 118.721W
Core 1, energy used: 0.0216675W, Package: 118.721W
Core 2, energy used: 0.00946045W, Package: 118.721W
Core 3, energy used: 0.0117493W, Package: 118.721W
Core 4, energy used: 0.00762939W, Package: 118.721W
Core 5, energy used: 0.0109863W, Package: 118.721W
Core 6, energy used: 0.00732422W, Package: 118.721W
Core 7, energy used: 0.834961W, Package: 118.721W
Core 8, energy used: 0.00534058W, Package: 118.736W
Core 9, energy used: 0.00793457W, Package: 118.736W
Core 10, energy used: 0.0100708W, Package: 118.736W
Core 11, energy used: 0.00656128W, Package: 118.736W
Core 12, energy used: 0.00701904W, Package: 118.736W
Core 13, energy used: 0.00747681W, Package: 118.494W
Core 14, energy used: 0.0141907W, Package: 118.494W
Core 15, energy used: 0.00534058W, Package: 118.494W
Core sum: 0.985718W, Time: 73.233459
Core 0, energy used: 0.0289917W, Package: 114.089W
Core 1, energy used: 0.0332642W, Package: 114.089W
Core 2, energy used: 0.0125122W, Package: 114.089W
Core 3, energy used: 0.0193787W, Package: 114.089W
Core 4, energy used: 0.0062561W, Package: 114.089W
Core 5, energy used: 0.00762939W, Package: 114.089W
Core 6, energy used: 0.00152588W, Package: 114.089W
Core 7, energy used: 0.00350952W, Package: 114.316W
Core 8, energy used: 0.00152588W, Package: 114.315W
Core 9, energy used: 0.187073W, Package: 114.315W
Core 10, energy used: 0.00579834W, Package: 114.315W
Core 11, energy used: 0.00152588W, Package: 114.315W
Core 12, energy used: 0.00152588W, Package: 114.315W
Core 13, energy used: 0.0050354W, Package: 114.315W
Core 14, energy used: 0.0125122W, Package: 114.315W
Core 15, energy used: 0.00152588W, Package: 114.315W
Core sum: 0.32959W, Time: 74.235030
Core 0, energy used: 0.0915527W, Package: 115.064W
Core 1, energy used: 0.0476074W, Package: 115.064W
Core 2, energy used: 0.0161743W, Package: 115.064W
Core 3, energy used: 0.0524902W, Package: 115.064W
Core 4, energy used: 0.00854492W, Package: 115.064W
Core 5, energy used: 0.015564W, Package: 115.064W
Core 6, energy used: 0.00610352W, Package: 115.064W
Core 7, energy used: 0.00793457W, Package: 115.064W
Core 8, energy used: 0.00610352W, Package: 114.838W
Core 9, energy used: 0.0160217W, Package: 114.838W
Core 10, energy used: 0.0561523W, Package: 114.838W
Core 11, energy used: 0.00610352W, Package: 115.064W
Core 12, energy used: 0.00610352W, Package: 115.064W
Core 13, energy used: 0.00793457W, Package: 115.064W
Core 14, energy used: 0.0201416W, Package: 115.064W
Core 15, energy used: 0.664368W, Package: 115.064W
Core sum: 1.0289W, Time: 75.236567
Core 0, energy used: 0.0401306W, Package: 120.811W
Core 1, energy used: 0.202484W, Package: 120.811W
Core 2, energy used: 0.0134277W, Package: 120.811W
Core 3, energy used: 0.0375366W, Package: 120.811W
Core 4, energy used: 0.191956W, Package: 120.811W
Core 5, energy used: 0.00793457W, Package: 120.811W
Core 6, energy used: 0.00167847W, Package: 120.811W
Core 7, energy used: 0.00274658W, Package: 121.052W
Core 8, energy used: 0.00350952W, Package: 121.058W
Core 9, energy used: 0.00488281W, Package: 121.058W
Core 10, energy used: 0.014801W, Package: 121.058W
Core 11, energy used: 0.00137329W, Package: 121.058W
Core 12, energy used: 0.947876W, Package: 121.058W
Core 13, energy used: 0.00289917W, Package: 121.058W
Core 14, energy used: 0.00717163W, Package: 121.058W
Core 15, energy used: 0.00137329W, Package: 121.058W
Core sum: 1.48178W, Time: 76.237773
Core 0, energy used: 0.012207W, Package: 113.89W
Core 1, energy used: 0.0169373W, Package: 113.89W
Core 2, energy used: 0.00946045W, Package: 113.89W
Core 3, energy used: 0.00701904W, Package: 113.89W
Core 4, energy used: 0.0410461W, Package: 113.89W
Core 5, energy used: 0.0109863W, Package: 113.89W
Core 6, energy used: 0.00534058W, Package: 113.89W
Core 7, energy used: 0.0062561W, Package: 113.89W
Core 8, energy used: 0.00457764W, Package: 113.664W
Core 9, energy used: 0.00778198W, Package: 113.664W
Core 10, energy used: 0.00793457W, Package: 113.89W
Core 11, energy used: 0.0344849W, Package: 113.89W
Core 12, energy used: 0.00701904W, Package: 113.89W
Core 13, energy used: 0.00640869W, Package: 113.89W
Core 14, energy used: 0.0190735W, Package: 113.89W
Core 15, energy used: 0.00442505W, Package: 113.89W
Core sum: 0.200958W, Time: 77.239377
Core 0, energy used: 0.0398254W, Package: 114.783W
Core 1, energy used: 0.0244141W, Package: 114.783W
Core 2, energy used: 0.0314331W, Package: 114.783W
Core 3, energy used: 0.0312805W, Package: 114.783W
Core 4, energy used: 0.00991821W, Package: 114.783W
Core 5, energy used: 0.0163269W, Package: 114.783W
Core 6, energy used: 0.00930786W, Package: 114.783W
Core 7, energy used: 0.00915527W, Package: 114.783W
Core 8, energy used: 0.0062561W, Package: 114.783W
Core 9, energy used: 0.00946045W, Package: 114.783W
Core 10, energy used: 0.0186157W, Package: 114.783W
Core 11, energy used: 0.0120544W, Package: 114.783W
Core 12, energy used: 0.0187683W, Package: 114.783W
Core 13, energy used: 0.00793457W, Package: 114.557W
Core 14, energy used: 0.0135803W, Package: 114.557W
Core 15, energy used: 0.664062W, Package: 114.557W
Core sum: 0.922394W, Time: 78.240949
Core 0, energy used: 0.00717163W, Package: 113.806W
Core 1, energy used: 0.0167847W, Package: 113.806W
Core 2, energy used: 0.0137329W, Package: 113.806W
Core 3, energy used: 0.00900269W, Package: 113.806W
Core 4, energy used: 0.205994W, Package: 113.806W
Core 5, energy used: 0.00564575W, Package: 113.806W
Core 6, energy used: 0.00152588W, Package: 113.806W
Core 7, energy used: 0.00457764W, Package: 114.033W
Core 8, energy used: 0.00259399W, Package: 114.032W
Core 9, energy used: 0.00457764W, Package: 114.032W
Core 10, energy used: 0.00457764W, Package: 114.032W
Core 11, energy used: 0.00152588W, Package: 114.032W
Core 12, energy used: 0.00152588W, Package: 114.032W
Core 13, energy used: 0.00289917W, Package: 114.032W
Core 14, energy used: 0.0115967W, Package: 114.032W
Core 15, energy used: 0.00152588W, Package: 114.032W
Core sum: 0.295258W, Time: 79.242512
Core 0, energy used: 0.00167847W, Package: 113.674W
Core 1, energy used: 0.00961304W, Package: 113.674W
Core 2, energy used: 0.00640869W, Package: 113.674W
Core 3, energy used: 0.00350952W, Package: 113.674W
Core 4, energy used: 0.105133W, Package: 113.674W
Core 5, energy used: 0.00534058W, Package: 113.674W
Core 6, energy used: 0.00152588W, Package: 113.674W
Core 7, energy used: 0.00259399W, Package: 113.674W
Core 8, energy used: 0.00152588W, Package: 113.448W
Core 9, energy used: 0.00488281W, Package: 113.448W
Core 10, energy used: 0.00839233W, Package: 113.448W
Core 11, energy used: 0.00137329W, Package: 113.448W
Core 12, energy used: 0.00152588W, Package: 113.448W
Core 13, energy used: 0.00305176W, Package: 113.674W
Core 14, energy used: 0.0160217W, Package: 113.674W
Core 15, energy used: 0.00137329W, Package: 113.674W
Core sum: 0.17395W, Time: 80.244026
Core 0, energy used: 0.0218201W, Package: 120.12W
Core 1, energy used: 0.0234985W, Package: 120.12W
Core 2, energy used: 0.0300598W, Package: 120.12W
Core 3, energy used: 0.0236511W, Package: 120.12W
Core 4, energy used: 0.01297W, Package: 120.12W
Core 5, energy used: 0.017395W, Package: 120.12W
Core 6, energy used: 0.0128174W, Package: 120.12W
Core 7, energy used: 1.02722W, Package: 120.12W
Core 8, energy used: 0.0109863W, Package: 120.105W
Core 9, energy used: 0.0144958W, Package: 120.105W
Core 10, energy used: 0.0180054W, Package: 120.105W
Core 11, energy used: 0.01297W, Package: 120.105W
Core 12, energy used: 0.0297546W, Package: 120.105W
Core 13, energy used: 0.0567627W, Package: 120.105W
Core 14, energy used: 0.0201416W, Package: 120.105W
Core 15, energy used: 0.705566W, Package: 120.105W
Core sum: 2.03812W, Time: 81.245474
Core 0, energy used: 0.00671387W, Package: 121.173W
Core 1, energy used: 0.00793457W, Package: 121.173W
Core 2, energy used: 0.00823975W, Package: 121.173W
Core 3, energy used: 0.00717163W, Package: 121.173W
Core 4, energy used: 0.175934W, Package: 121.173W
Core 5, energy used: 0.00610352W, Package: 121.173W
Core 6, energy used: 0.00183105W, Package: 120.93W
Core 7, energy used: 1.2471W, Package: 120.93W
Core 8, energy used: 0.00167847W, Package: 121.173W
Core 9, energy used: 0.00473022W, Package: 121.173W
Core 10, energy used: 0.00915527W, Package: 121.173W
Core 11, energy used: 0.00152588W, Package: 121.173W
Core 12, energy used: 0.00686646W, Package: 121.173W
Core 13, energy used: 0.00595093W, Package: 121.173W
Core 14, energy used: 0.0169373W, Package: 121.173W
Core 15, energy used: 0.00518799W, Package: 121.173W
Core sum: 1.51306W, Time: 82.246901
Core 0, energy used: 0.00289917W, Package: 120.995W
Core 1, energy used: 0.0149536W, Package: 120.995W
Core 2, energy used: 0.00518799W, Package: 120.995W
Core 3, energy used: 0.00335693W, Package: 120.995W
Core 4, energy used: 0.0543213W, Package: 120.995W
Core 5, energy used: 0.00671387W, Package: 120.995W
Core 6, energy used: 0.00320435W, Package: 120.995W
Core 7, energy used: 1.2236W, Package: 120.995W
Core 8, energy used: 0.0012207W, Package: 120.994W
Core 9, energy used: 0.00457764W, Package: 120.994W
Core 10, energy used: 0.0050354W, Package: 120.994W
Core 11, energy used: 0.00152588W, Package: 120.994W
Core 12, energy used: 0.00152588W, Package: 120.994W
Core 13, energy used: 0.00396729W, Package: 120.753W
Core 14, energy used: 0.0088501W, Package: 120.753W
Core 15, energy used: 0.00350952W, Package: 120.753W
Core sum: 1.34445W, Time: 83.248437
Core 0, energy used: 0.0271606W, Package: 122.676W
Core 1, energy used: 0.0212097W, Package: 122.676W
Core 2, energy used: 0.0228882W, Package: 122.435W
Core 3, energy used: 0.871582W, Package: 122.435W
Core 4, energy used: 0.00640869W, Package: 122.435W
Core 5, energy used: 0.00839233W, Package: 122.435W
Core 6, energy used: 0.00427246W, Package: 122.435W
Core 7, energy used: 1.29196W, Package: 122.435W
Core 8, energy used: 0.00427246W, Package: 122.676W
Core 9, energy used: 0.0166321W, Package: 122.676W
Core 10, energy used: 0.00778198W, Package: 122.676W
Core 11, energy used: 0.00427246W, Package: 122.676W
Core 12, energy used: 0.00427246W, Package: 122.676W
Core 13, energy used: 0.00671387W, Package: 122.676W
Core 14, energy used: 0.0138855W, Package: 122.676W
Core 15, energy used: 0.567017W, Package: 122.676W
Core sum: 2.87872W, Time: 84.249804
Core 0, energy used: 0.00900269W, Package: 118.887W
Core 1, energy used: 0.0143433W, Package: 118.887W
Core 2, energy used: 0.00839233W, Package: 118.887W
Core 3, energy used: 0.0102234W, Package: 118.887W
Core 4, energy used: 0.226746W, Package: 118.887W
Core 5, energy used: 0.00946045W, Package: 118.887W
Core 6, energy used: 0.00549316W, Package: 118.887W
Core 7, energy used: 0.787964W, Package: 118.887W
