GPU Power (W), Time (S), 
153, 11.028446, 
153, 11.030040, 
153, 11.031587, 
160, 11.047093, 
160, 11.048665, 
160, 11.050243, 
160, 11.051775, 
161, 11.067276, 
161, 11.068753, 
161, 11.070224, 
161, 11.071698, 
132, 11.086205, 
132, 11.087701, 
132, 11.089178, 
132, 11.090812, 
132, 11.092299, 
94, 11.102620, 
94, 11.104091, 
94, 11.105565, 
94, 11.107034, 
94, 11.108504, 
94, 11.109969, 
94, 11.111428, 
90, 11.118767, 
90, 11.120280, 
90, 11.121784, 
90, 11.123280, 
90, 11.124759, 
90, 11.126243, 
90, 11.127717, 
90, 11.129198, 
90, 11.130677, 
112, 11.140821, 
112, 11.145946, 
112, 11.147451, 
112, 11.148921, 
112, 11.150405, 
112, 11.151905, 
104, 11.160426, 
104, 11.161901, 
104, 11.163372, 
104, 11.164869, 
104, 11.166436, 
104, 11.167905, 
104, 11.169407, 
104, 11.170954, 
104, 11.172401, 
110, 11.185388, 
110, 11.187084, 
110, 11.188707, 
110, 11.190308, 
110, 11.191914, 
137, 11.206528, 
137, 11.207992, 
137, 11.209434, 
137, 11.210981, 
137, 11.212577, 
150, 11.230777, 
150, 11.232255, 
134, 11.250125, 
134, 11.251590, 
134, 11.253097, 
161, 11.271045, 
161, 11.272544, 
152, 11.294776, 
135, 11.312747, 
140, 11.330771, 
140, 11.332255, 
147, 11.351644, 
147, 11.353141, 
157, 11.372075, 
157, 11.373557, 
162, 11.387733, 
162, 11.389245, 
162, 11.390671, 
162, 11.392157, 
162, 11.393653, 
158, 11.407235, 
158, 11.408703, 
158, 11.410167, 
158, 11.411612, 
158, 11.413064, 
150, 11.428793, 
150, 11.430292, 
150, 11.431755, 
150, 11.433210, 
129, 11.450675, 
129, 11.452309, 
129, 11.453872, 
124, 11.462323, 
124, 11.464003, 
124, 11.465550, 
124, 11.467122, 
124, 11.472574, 
124, 11.474137, 
150, 11.482761, 
150, 11.486499, 
150, 11.488052, 
150, 11.489589, 
150, 11.491146, 
150, 11.492688, 
150, 11.494231, 
164, 11.514006, 
156, 11.527408, 
156, 11.528897, 
156, 11.530370, 
156, 11.531847, 
156, 11.533364, 
160, 11.548582, 
160, 11.550162, 
160, 11.551710, 
160, 11.553247, 
155, 11.570285, 
155, 11.571789, 
155, 11.573355, 
158, 11.588979, 
158, 11.590504, 
158, 11.592011, 
158, 11.593479, 
162, 11.609994, 
162, 11.611600, 
162, 11.613141, 
162, 11.614689, 
166, 11.629947, 
166, 11.631520, 
166, 11.633069, 
166, 11.634621, 
155, 11.647769, 
155, 11.649260, 
155, 11.650728, 
155, 11.652188, 
155, 11.653667, 
155, 11.655166, 
151, 11.667210, 
151, 11.668681, 
151, 11.670160, 
151, 11.671619, 
151, 11.673083, 
151, 11.674538, 
156, 11.688646, 
156, 11.690169, 
156, 11.691631, 
156, 11.693144, 
156, 11.694609, 
159, 11.708352, 
159, 11.709887, 
159, 11.711370, 
159, 11.712884, 
159, 11.714432, 
147, 11.728901, 
147, 11.730491, 
147, 11.731946, 
147, 11.733407, 
147, 11.734949, 
161, 11.748942, 
161, 11.750419, 
161, 11.751881, 
161, 11.753384, 
161, 11.754853, 
168, 11.769955, 
168, 11.771446, 
168, 11.772946, 
168, 11.774414, 
166, 11.789886, 
166, 11.791395, 
166, 11.792851, 
166, 11.794384, 
147, 11.807460, 
147, 11.808941, 
147, 11.810531, 
147, 11.812000, 
147, 11.813454, 
147, 11.814958, 
129, 11.825754, 
129, 11.827276, 
129, 11.828788, 
129, 11.830281, 
129, 11.831763, 
129, 11.833288, 
129, 11.834795, 
175, 11.847905, 
175, 11.849400, 
175, 11.850862, 
175, 11.852376, 
175, 11.853890, 
175, 11.855359, 
165, 11.869353, 
165, 11.870904, 
165, 11.872395, 
165, 11.873853, 
165, 11.875313, 
135, 11.888094, 
135, 11.889653, 
135, 11.891196, 
135, 11.892795, 
135, 11.894402, 
135, 11.895890, 
162, 11.906093, 
162, 11.907585, 
162, 11.909055, 
162, 11.910588, 
162, 11.912103, 
162, 11.913564, 
162, 11.915037, 
149, 11.929708, 
149, 11.931220, 
149, 11.932748, 
149, 11.934208, 
149, 11.935664, 
120, 11.944720, 
120, 11.946201, 
120, 11.947698, 
120, 11.949176, 
120, 11.950650, 
120, 11.952125, 
120, 11.953617, 
120, 11.955121, 
155, 11.966359, 
155, 11.967839, 
155, 11.969293, 
155, 11.971544, 
155, 11.974398, 
155, 11.975997, 
171, 11.987716, 
171, 11.990532, 
171, 11.991983, 
171, 11.993477, 
171, 11.994974, 
171, 11.996412, 
168, 12.010016, 
168, 12.012341, 
168, 12.013795, 
168, 12.015271, 
168, 12.016780, 
121, 12.030542, 
121, 12.032056, 
121, 12.033565, 
121, 12.035034, 
121, 12.036494, 
113, 12.043800, 
113, 12.045275, 
113, 12.046743, 
113, 12.048212, 
113, 12.049684, 
113, 12.051152, 
113, 12.052621, 
113, 12.054152, 
113, 12.055643, 
104, 12.063680, 
104, 12.065253, 
104, 12.066724, 
104, 12.068238, 
104, 12.069703, 
104, 12.071265, 
104, 12.072737, 
104, 12.074272, 
104, 12.075826, 
102, 12.083177, 
102, 12.084744, 
102, 12.086252, 
102, 12.087725, 
102, 12.089284, 
102, 12.090757, 
102, 12.092333, 
102, 12.093875, 
102, 12.095346, 
102, 12.096817, 
112, 12.103440, 
112, 12.104976, 
112, 12.106526, 
112, 12.108059, 
112, 12.109543, 
112, 12.111028, 
112, 12.112946, 
112, 12.114512, 
112, 12.116005, 
137, 12.124831, 
137, 12.126380, 
137, 12.127910, 
137, 12.129421, 
137, 12.130882, 
137, 12.132356, 
137, 12.133835, 
137, 12.135302, 
137, 12.136798, 
149, 12.150051, 
149, 12.153349, 
149, 12.154957, 
149, 12.156602, 
133, 12.166368, 
133, 12.167842, 
133, 12.169346, 
133, 12.170845, 
133, 12.172346, 
133, 12.173858, 
133, 12.175370, 
133, 12.176896, 
167, 12.189488, 
167, 12.190962, 
167, 12.192424, 
167, 12.193882, 
167, 12.195347, 
167, 12.196829, 
147, 12.214028, 
147, 12.216331, 
147, 12.217781, 
136, 12.230313, 
136, 12.233099, 
136, 12.234537, 
136, 12.236016, 
136, 12.237510, 
145, 12.250437, 
145, 12.251950, 
145, 12.253459, 
145, 12.254919, 
145, 12.256382, 
145, 12.257848, 
153, 12.270395, 
153, 12.271877, 
153, 12.273413, 
153, 12.274885, 
153, 12.276416, 
153, 12.277916, 
158, 12.290225, 
158, 12.291703, 
158, 12.293171, 
158, 12.294630, 
158, 12.296091, 
158, 12.297573, 
154, 12.312235, 
154, 12.313793, 
154, 12.315262, 
154, 12.316761, 
154, 12.318219, 
159, 12.332158, 
159, 12.333711, 
159, 12.335187, 
159, 12.336698, 
159, 12.338183, 
158, 12.353417, 
158, 12.354894, 
158, 12.356361, 
158, 12.357823, 
117, 12.370994, 
117, 12.372470, 
117, 12.373983, 
117, 12.375463, 
117, 12.376934, 
117, 12.378439, 
122, 12.388165, 
122, 12.389667, 
122, 12.391142, 
122, 12.392799, 
122, 12.394285, 
122, 12.395801, 
122, 12.397348, 
150, 12.410894, 
150, 12.412351, 
150, 12.415847, 
150, 12.417669, 
151, 12.432284, 
151, 12.433898, 
151, 12.435439, 
151, 12.436982, 
151, 12.438497, 
155, 12.454255, 
155, 12.455801, 
155, 12.457352, 
155, 12.458897, 
162, 12.475584, 
162, 12.477139, 
162, 12.478688, 
157, 12.496000, 
157, 12.497553, 
157, 12.499101, 
157, 12.516802, 
157, 12.518350, 
166, 12.539479, 
156, 12.557701, 
156, 12.559271, 
147, 12.575006, 
147, 12.576552, 
147, 12.578109, 
147, 12.579671, 
150, 12.595462, 
150, 12.597015, 
150, 12.598562, 
92, 12.612772, 
92, 12.614344, 
92, 12.615808, 
92, 12.617270, 
92, 12.618739, 
135, 12.627499, 
135, 12.628974, 
135, 12.630452, 
135, 12.631932, 
135, 12.633415, 
135, 12.634962, 
135, 12.636450, 
135, 12.637920, 
135, 12.639379, 
158, 12.652602, 
158, 12.656638, 
158, 12.658208, 
158, 12.659749, 
157, 12.672025, 
157, 12.673501, 
157, 12.674963, 
157, 12.676428, 
157, 12.677896, 
157, 12.679365, 
165, 12.694362, 
165, 12.695845, 
165, 12.697302, 
165, 12.698775, 
165, 12.700251, 
166, 12.715830, 
166, 12.717322, 
166, 12.718795, 
166, 12.720261, 
150, 12.735027, 
150, 12.736515, 
150, 12.737986, 
150, 12.739456, 
139, 12.750826, 
139, 12.752296, 
139, 12.753765, 
139, 12.755235, 
139, 12.756933, 
139, 12.758445, 
139, 12.759913, 
170, 12.772222, 
170, 12.773693, 
170, 12.775165, 
170, 12.776633, 
170, 12.778116, 
170, 12.779596, 
165, 12.795003, 
165, 12.796576, 
165, 12.798063, 
165, 12.799527, 
151, 12.812429, 
151, 12.813943, 
151, 12.815415, 
151, 12.816885, 
151, 12.818374, 
151, 12.819837, 
146, 12.829756, 
146, 12.831275, 
146, 12.832758, 
146, 12.834229, 
146, 12.835701, 
146, 12.837167, 
146, 12.838606, 
146, 12.840073, 
171, 12.854268, 
171, 12.855750, 
171, 12.857299, 
171, 12.858766, 
171, 12.860235, 
127, 12.871791, 
127, 12.873257, 
127, 12.874727, 
127, 12.876192, 
127, 12.877670, 
127, 12.879130, 
127, 12.880616, 
148, 12.889879, 
148, 12.891365, 
148, 12.892834, 
148, 12.894297, 
148, 12.895765, 
148, 12.897230, 
148, 12.898694, 
148, 12.900166, 
160, 12.912686, 
160, 12.914190, 
160, 12.915654, 
160, 12.917122, 
160, 12.918586, 
160, 12.920055, 
162, 12.933133, 
162, 12.934619, 
162, 12.936103, 
162, 12.937589, 
162, 12.939059, 
162, 12.940527, 
152, 12.953917, 
152, 12.955383, 
152, 12.956846, 
152, 12.958396, 
152, 12.959866, 
152, 12.961336, 
113, 12.968840, 
113, 12.970345, 
113, 12.971849, 
113, 12.973352, 
113, 12.974825, 
113, 12.976294, 
113, 12.980789, 
120, 12.987532, 
120, 12.988991, 
120, 12.990417, 
120, 12.991897, 
120, 12.993358, 
120, 12.994797, 
120, 12.996398, 
120, 12.998022, 
120, 12.999493, 
120, 13.001067, 
108, 13.008259, 
108, 13.009756, 
108, 13.011315, 
108, 13.012764, 
108, 13.014212, 
108, 13.015739, 
108, 13.017198, 
108, 13.018799, 
108, 13.020408, 
116, 13.033695, 
116, 13.035223, 
116, 13.036756, 
116, 13.038195, 
116, 13.039695, 
116, 13.041219, 
138, 13.054306, 
138, 13.055776, 
138, 13.057271, 
138, 13.058714, 
138, 13.060216, 
138, 13.061711, 
148, 13.079452, 
148, 13.080928, 
139, 13.098433, 
139, 13.099886, 
139, 13.101374, 
167, 13.120364, 
167, 13.121835, 
148, 13.143301, 
137, 13.160165, 
137, 13.161642, 
144, 13.180262, 
144, 13.181746, 
153, 13.200727, 
153, 13.202204, 
157, 13.219854, 
157, 13.221334, 
161, 13.237679, 
161, 13.239154, 
161, 13.240614, 
161, 13.242102, 
159, 13.257110, 
159, 13.258581, 
159, 13.260051, 
159, 13.262775, 
155, 13.278321, 
155, 13.279813, 
155, 13.281334, 
155, 13.282833, 
121, 13.298586, 
121, 13.300058, 
121, 13.301510, 
121, 13.302969, 
127, 13.311661, 
127, 13.316245, 
127, 13.317731, 
127, 13.319194, 
127, 13.320650, 
127, 13.322154, 
127, 13.323648, 
150, 13.334087, 
150, 13.336326, 
150, 13.337752, 
150, 13.339176, 
150, 13.340602, 
150, 13.342042, 
150, 13.343475, 
152, 13.355940, 
152, 13.357392, 
152, 13.358806, 
152, 13.360222, 
152, 13.361633, 
152, 13.363045, 
149, 13.376858, 
149, 13.378324, 
149, 13.379782, 
149, 13.381234, 
149, 13.382659, 
161, 13.398566, 
161, 13.400007, 
161, 13.401433, 
161, 13.402848, 
155, 13.419723, 
155, 13.421169, 
155, 13.422581, 
155, 13.424018, 
159, 13.439221, 
159, 13.440666, 
159, 13.442103, 
159, 13.443519, 
163, 13.458366, 
163, 13.459794, 
163, 13.461213, 
163, 13.462630, 
163, 13.464055, 
165, 13.479151, 
165, 13.480577, 
165, 13.482018, 
165, 13.483436, 
149, 13.498267, 
149, 13.499720, 
149, 13.501163, 
149, 13.502579, 
149, 13.504000, 
152, 13.517165, 
152, 13.518595, 
152, 13.520025, 
152, 13.521446, 
152, 13.522875, 
152, 13.524301, 
158, 13.539153, 
158, 13.540604, 
158, 13.542039, 
158, 13.543459, 
158, 13.544876, 
162, 13.558812, 
162, 13.560261, 
162, 13.561678, 
162, 13.563225, 
162, 13.564637, 
154, 13.579253, 
154, 13.580684, 
154, 13.582125, 
154, 13.583545, 
154, 13.584970, 
163, 13.599334, 
163, 13.600786, 
163, 13.602235, 
163, 13.603685, 
163, 13.605146, 
168, 13.620203, 
168, 13.621721, 
168, 13.623175, 
168, 13.624666, 
163, 13.640356, 
163, 13.641808, 
163, 13.643262, 
163, 13.644701, 
141, 13.656214, 
141, 13.657717, 
141, 13.659195, 
141, 13.660653, 
141, 13.662123, 
141, 13.663597, 
141, 13.665066, 
132, 13.675089, 
132, 13.676588, 
132, 13.678068, 
132, 13.679524, 
132, 13.680975, 
132, 13.682413, 
132, 13.683866, 
132, 13.685338, 
173, 13.698758, 
173, 13.700223, 
173, 13.701678, 
173, 13.703124, 
173, 13.704576, 
162, 13.719067, 
162, 13.720524, 
162, 13.721969, 
162, 13.723450, 
162, 13.724922, 
127, 13.737022, 
127, 13.738520, 
127, 13.739968, 
127, 13.741393, 
127, 13.742840, 
127, 13.744287, 
127, 13.745773, 
167, 13.757833, 
167, 13.759335, 
167, 13.760806, 
167, 13.762252, 
167, 13.763724, 
167, 13.765208, 
145, 13.779798, 
145, 13.781274, 
145, 13.782731, 
145, 13.784172, 
145, 13.785611, 
129, 13.793093, 
129, 13.794522, 
129, 13.795962, 
129, 13.797417, 
129, 13.798866, 
129, 13.800315, 
129, 13.801769, 
129, 13.803269, 
129, 13.804757, 
157, 13.820107, 
157, 13.821616, 
157, 13.823086, 
157, 13.824531, 
157, 13.825972, 
162, 13.840263, 
162, 13.841982, 
162, 13.843424, 
162, 13.844876, 
162, 13.846424, 
129, 13.857472, 
129, 13.858954, 
129, 13.860435, 
129, 13.861874, 
129, 13.863384, 
129, 13.864850, 
129, 13.866336, 
116, 13.874906, 
116, 13.876390, 
116, 13.877870, 
116, 13.879342, 
116, 13.880821, 
116, 13.882302, 
116, 13.883782, 
116, 13.885276, 
112, 13.894059, 
112, 13.895572, 
112, 13.897039, 
112, 13.898474, 
112, 13.899938, 
112, 13.901397, 
112, 13.902915, 
112, 13.904445, 
112, 13.905969, 
98, 13.912866, 
98, 13.914407, 
98, 13.915960, 
98, 13.917498, 
98, 13.919040, 
98, 13.920515, 
98, 13.922014, 
98, 13.923488, 
98, 13.925050, 
98, 13.926531, 
113, 13.934740, 
113, 13.936330, 
113, 13.937844, 
113, 13.939327, 
113, 13.940823, 
113, 13.942351, 
113, 13.943823, 
113, 13.945289, 
113, 13.946763, 
100, 13.952954, 
100, 13.954432, 
100, 13.955918, 
100, 13.957432, 
100, 13.958982, 
100, 13.960524, 
100, 13.962040, 
100, 13.963523, 
100, 13.965013, 
100, 13.966479, 
90, 13.972902, 
90, 13.974476, 
90, 13.976021, 
90, 13.977557, 
90, 13.979102, 
90, 13.980657, 
90, 13.982206, 
90, 13.983729, 
129, 13.994343, 
129, 13.995842, 
129, 13.997316, 
129, 13.998808, 
129, 14.000298, 
129, 14.001766, 
129, 14.003257, 
129, 14.004778, 
129, 14.006269, 
193, 14.017705, 
193, 14.020799, 
193, 14.022505, 
193, 14.024159, 
193, 14.025809, 
193, 14.027477, 
135, 14.039957, 
135, 14.041451, 
135, 14.042939, 
135, 14.044477, 
135, 14.046082, 
145, 14.059657, 
145, 14.061123, 
145, 14.062635, 
145, 14.064100, 
145, 14.065559, 
145, 14.067022, 
174, 14.081965, 
174, 14.083450, 
174, 14.084911, 
174, 14.086392, 
147, 14.099019, 
147, 14.100498, 
147, 14.101977, 
147, 14.103457, 
147, 14.104991, 
147, 14.106494, 
151, 14.118897, 
151, 14.120402, 
151, 14.121933, 
151, 14.123396, 
151, 14.124864, 
151, 14.126355, 
151, 14.127824, 
147, 14.139574, 
147, 14.141193, 
147, 14.142754, 
147, 14.144298, 
147, 14.145877, 
147, 14.147435, 
154, 14.159005, 
154, 14.160562, 
154, 14.162173, 
154, 14.163725, 
154, 14.165272, 
154, 14.166814, 
162, 14.180842, 
162, 14.182413, 
162, 14.183960, 
162, 14.185525, 
162, 14.187093, 
159, 14.200963, 
159, 14.202499, 
159, 14.204040, 
159, 14.205581, 
159, 14.207114, 
154, 14.223445, 
154, 14.224998, 
154, 14.226533, 
154, 14.228072, 
128, 14.242436, 
128, 14.243983, 
128, 14.245461, 
128, 14.247019, 
128, 14.248600, 
127, 14.255797, 
127, 14.257356, 
127, 14.258900, 
127, 14.260446, 
127, 14.261981, 
127, 14.263520, 
127, 14.265066, 
127, 14.266604, 
127, 14.268140, 
141, 14.277557, 
141, 14.279108, 
141, 14.280646, 
141, 14.282188, 
141, 14.283729, 
141, 14.285263, 
141, 14.286807, 
141, 14.288341, 
148, 14.299402, 
148, 14.300962, 
148, 14.302478, 
148, 14.304015, 
148, 14.305558, 
148, 14.307098, 
148, 14.308646, 
153, 14.320560, 
153, 14.322167, 
153, 14.323703, 
153, 14.325243, 
153, 14.326780, 
153, 14.328317, 
160, 14.342002, 
160, 14.343559, 
160, 14.345082, 
160, 14.346614, 
160, 14.348136, 
154, 14.363182, 
154, 14.364729, 
154, 14.366279, 
154, 14.367806, 
158, 14.383248, 
158, 14.384740, 
158, 14.386215, 
158, 14.387694, 
162, 14.404597, 
162, 14.406096, 
162, 14.407557, 
162, 14.409009, 
167, 14.425030, 
167, 14.426536, 
167, 14.428004, 
153, 14.443712, 
153, 14.445202, 
153, 14.446661, 
153, 14.448150, 
151, 14.462152, 
151, 14.463661, 
151, 14.465144, 
151, 14.466635, 
151, 14.468095, 
151, 14.469574, 
157, 14.483336, 
157, 14.484827, 
157, 14.486300, 
157, 14.487915, 
157, 14.489425, 
161, 14.503868, 
161, 14.505345, 
161, 14.506815, 
161, 14.508282, 
161, 14.509760, 
149, 14.524981, 
149, 14.526455, 
149, 14.527922, 
149, 14.529513, 
162, 14.544161, 
162, 14.545669, 
162, 14.547133, 
162, 14.548616, 
162, 14.550131, 
169, 14.564976, 
169, 14.566454, 
169, 14.567921, 
169, 14.569384, 
166, 14.584964, 
166, 14.586480, 
166, 14.587943, 
166, 14.589403, 
143, 14.602287, 
143, 14.603792, 
143, 14.605310, 
143, 14.606786, 
143, 14.608305, 
143, 14.609832, 
128, 14.621008, 
128, 14.622473, 
128, 14.623990, 
128, 14.625452, 
128, 14.626935, 
128, 14.628394, 
128, 14.629855, 
173, 14.643966, 
173, 14.645454, 
173, 14.646911, 
173, 14.648362, 
173, 14.649835, 
157, 14.664314, 
157, 14.665790, 
157, 14.667257, 
157, 14.668731, 
157, 14.670200, 
138, 14.682056, 
138, 14.683535, 
138, 14.685026, 
138, 14.686483, 
138, 14.687954, 
138, 14.689424, 
165, 14.701971, 
165, 14.703480, 
165, 14.704980, 
165, 14.706438, 
165, 14.707907, 
165, 14.709391, 
147, 14.726108, 
147, 14.727615, 
147, 14.729098, 
147, 14.730555, 
122, 14.739843, 
122, 14.741306, 
122, 14.742766, 
122, 14.744212, 
122, 14.745735, 
122, 14.747205, 
122, 14.748653, 
122, 14.750126, 
149, 14.760571, 
149, 14.762134, 
149, 14.763625, 
149, 14.765102, 
149, 14.766563, 
149, 14.768024, 
149, 14.769531, 
149, 14.771002, 
160, 14.783131, 
160, 14.784615, 
160, 14.786170, 
160, 14.787691, 
160, 14.789215, 
160, 14.790751, 
158, 14.803375, 
158, 14.804894, 
158, 14.806462, 
158, 14.807923, 
158, 14.809394, 
158, 14.810921, 
127, 14.822037, 
127, 14.826032, 
127, 14.827628, 
127, 14.829169, 
127, 14.830719, 
102, 14.838712, 
102, 14.840175, 
102, 14.841627, 
102, 14.843074, 
102, 14.844525, 
102, 14.846101, 
102, 14.847557, 
102, 14.849031, 
102, 14.850536, 
111, 14.862065, 
111, 14.864423, 
111, 14.865952, 
111, 14.867481, 
111, 14.869014, 
111, 14.870543, 
100, 14.881473, 
100, 14.883021, 
100, 14.884560, 
100, 14.886099, 
100, 14.887564, 
100, 14.889023, 
100, 14.890463, 
100, 14.891953, 
100, 14.901239, 
100, 14.902765, 
100, 14.904258, 
100, 14.905745, 
100, 14.907263, 
100, 14.908780, 
100, 14.910283, 
100, 14.911812, 
116, 14.922455, 
116, 14.923969, 
116, 14.925431, 
116, 14.926904, 
116, 14.928400, 
116, 14.929874, 
116, 14.931342, 
154, 14.945678, 
154, 14.947184, 
154, 14.948684, 
154, 14.950172, 
154, 14.951630, 
129, 14.969580, 
129, 14.971080, 
160, 14.983904, 
160, 14.985372, 
160, 14.986853, 
160, 14.988313, 
160, 14.989772, 
160, 14.991227, 
184, 15.008102, 
184, 15.009584, 
184, 15.011039, 
184, 15.012512, 
149, 15.031762, 
163, 15.047969, 
163, 15.049441, 
163, 15.050924, 
163, 15.052404, 
158, 15.064088, 
158, 15.065624, 
158, 15.067124, 
158, 15.068626, 
158, 15.070177, 
158, 15.071642, 
146, 15.083699, 
146, 15.085256, 
146, 15.086729, 
146, 15.088195, 
146, 15.089666, 
146, 15.091245, 
160, 15.106008, 
160, 15.107646, 
160, 15.109207, 
160, 15.110745, 
160, 15.112290, 
157, 15.127781, 
157, 15.129453, 
157, 15.131009, 
157, 15.132548, 
161, 15.148158, 
161, 15.149738, 
161, 15.151278, 
161, 15.152826, 
154, 15.167995, 
154, 15.169551, 
154, 15.171096, 
154, 15.172639, 
113, 15.183880, 
113, 15.185445, 
113, 15.186993, 
113, 15.188531, 
113, 15.190090, 
113, 15.191643, 
113, 15.193193, 
125, 15.201823, 
125, 15.203387, 
125, 15.204935, 
125, 15.206476, 
125, 15.208018, 
125, 15.209555, 
125, 15.211092, 
125, 15.212719, 
144, 15.225104, 
144, 15.226652, 
144, 15.228198, 
144, 15.229742, 
144, 15.231276, 
144, 15.232824, 
152, 15.245750, 
152, 15.247287, 
152, 15.248856, 
152, 15.250403, 
152, 15.251943, 
152, 15.253516, 
158, 15.268615, 
158, 15.270173, 
158, 15.271722, 
158, 15.273262, 
162, 15.287930, 
162, 15.289476, 
162, 15.291006, 
162, 15.292431, 
162, 15.293853, 
158, 15.307662, 
158, 15.309145, 
158, 15.310594, 
158, 15.312059, 
158, 15.313523, 
160, 15.328833, 
160, 15.330297, 
160, 15.331825, 
160, 15.333281, 
167, 15.348698, 
167, 15.350179, 
167, 15.351646, 
167, 15.353116, 
150, 15.369829, 
150, 15.371307, 
150, 15.372773, 
150, 15.374231, 
148, 15.387298, 
148, 15.388771, 
148, 15.390227, 
148, 15.391712, 
148, 15.393174, 
148, 15.394652, 
155, 15.408230, 
155, 15.409703, 
155, 15.411215, 
155, 15.412680, 
155, 15.414169, 
162, 15.428419, 
162, 15.429920, 
162, 15.431398, 
162, 15.432892, 
162, 15.434390, 
159, 15.448208, 
159, 15.449686, 
159, 15.451171, 
159, 15.452635, 
159, 15.454137, 
159, 15.468971, 
159, 15.470444, 
159, 15.471915, 
159, 15.473368, 
159, 15.474831, 
165, 15.490069, 
165, 15.491567, 
165, 15.493087, 
165, 15.494590, 
167, 15.510660, 
167, 15.512122, 
167, 15.513585, 
167, 15.515053, 
149, 15.530194, 
149, 15.531659, 
149, 15.533125, 
149, 15.534589, 
140, 15.546577, 
140, 15.548082, 
140, 15.549560, 
140, 15.551030, 
140, 15.552516, 
140, 15.554040, 
140, 15.555538, 
167, 15.566511, 
167, 15.568033, 
167, 15.569507, 
167, 15.571008, 
167, 15.572477, 
167, 15.573948, 
167, 15.575415, 
171, 15.590410, 
171, 15.591879, 
171, 15.593411, 
171, 15.594950, 
151, 15.609434, 
151, 15.610945, 
151, 15.612547, 
151, 15.614095, 
151, 15.615563, 
151, 15.625110, 
151, 15.626576, 
151, 15.628107, 
151, 15.629574, 
151, 15.631038, 
151, 15.632505, 
151, 15.633979, 
151, 15.635477, 
158, 15.650156, 
158, 15.651626, 
158, 15.653091, 
158, 15.654554, 
122, 15.668535, 
122, 15.670055, 
122, 15.671523, 
122, 15.672995, 
122, 15.674455, 
122, 15.675922, 
151, 15.686636, 
151, 15.688164, 
151, 15.689653, 
151, 15.691136, 
151, 15.692637, 
151, 15.694182, 
151, 15.695670, 
161, 15.709659, 
161, 15.712811, 
161, 15.714381, 
161, 15.715923, 
161, 15.730113, 
161, 15.731704, 
161, 15.733245, 
161, 15.734789, 
161, 15.736338, 
138, 15.750681, 
138, 15.752267, 
138, 15.753817, 
138, 15.755356, 
112, 15.765368, 
112, 15.766921, 
112, 15.768713, 
112, 15.770289, 
112, 15.771827, 
112, 15.773359, 
112, 15.774898, 
112, 15.776432, 
112, 15.784831, 
112, 15.786391, 
112, 15.787929, 
112, 15.789460, 
112, 15.791002, 
112, 15.792543, 
112, 15.794080, 
112, 15.795620, 
102, 15.803559, 
102, 15.805105, 
102, 15.806648, 
102, 15.808181, 
102, 15.809711, 
102, 15.811251, 
102, 15.812793, 
102, 15.814325, 
102, 15.815867, 
94, 15.823075, 
94, 15.824618, 
94, 15.826157, 
94, 15.827699, 
94, 15.829232, 
94, 15.835167, 
94, 15.836711, 
129, 15.843800, 
129, 15.845342, 
129, 15.846881, 
129, 15.848411, 
129, 15.849940, 
129, 15.851479, 
129, 15.853024, 
129, 15.854556, 
129, 15.856095, 
198, 15.868370, 
198, 15.872226, 
198, 15.873784, 
198, 15.875323, 
198, 15.876877, 
139, 15.888202, 
139, 15.889749, 
139, 15.891293, 
139, 15.892837, 
139, 15.894374, 
139, 15.895919, 
139, 15.897485, 
148, 15.909456, 
148, 15.910925, 
148, 15.912434, 
148, 15.913905, 
148, 15.915376, 
148, 15.916852, 
174, 15.930946, 
174, 15.932413, 
174, 15.933867, 
174, 15.935319, 
174, 15.936780, 
150, 15.947217, 
150, 15.948687, 
150, 15.950186, 
150, 15.951645, 
150, 15.953116, 
150, 15.954591, 
150, 15.956058, 
150, 15.957553, 
153, 15.967825, 
153, 15.969287, 
153, 15.970741, 
153, 15.972543, 
153, 15.974062, 
153, 15.975525, 
153, 15.976983, 
147, 15.988915, 
147, 15.990388, 
147, 15.991855, 
147, 15.993310, 
147, 15.994798, 
147, 15.996287, 
147, 15.997793, 
159, 16.010190, 
159, 16.011711, 
159, 16.013224, 
159, 16.014751, 
159, 16.016262, 
159, 16.017772, 
170, 16.030303, 
170, 16.033123, 
170, 16.034552, 
170, 16.035991, 
170, 16.037414, 
170, 16.038836, 
161, 16.051327, 
161, 16.052778, 
161, 16.054259, 
161, 16.055697, 
161, 16.057131, 
161, 16.058605, 
157, 16.072218, 
157, 16.073737, 
157, 16.075179, 
157, 16.076679, 
157, 16.078144, 
124, 16.092551, 
124, 16.094014, 
124, 16.095481, 
124, 16.096943, 
124, 16.098423, 
127, 16.105961, 
127, 16.107420, 
127, 16.108921, 
127, 16.110427, 
127, 16.111904, 
127, 16.113378, 
127, 16.114864, 
127, 16.116372, 
127, 16.117867, 
147, 16.127684, 
147, 16.129171, 
147, 16.130650, 
147, 16.132144, 
147, 16.133685, 
147, 16.135143, 
147, 16.136630, 
147, 16.138139, 
151, 16.149692, 
151, 16.151189, 
151, 16.152692, 
151, 16.154182, 
151, 16.155665, 
151, 16.157136, 
151, 16.158613, 
154, 16.174040, 
154, 16.175594, 
154, 16.177096, 
154, 16.178601, 
161, 16.192015, 
161, 16.193541, 
161, 16.195052, 
161, 16.196608, 
161, 16.198167, 
161, 16.199749, 
154, 16.213593, 
154, 16.215121, 
154, 16.216604, 
154, 16.218090, 
154, 16.219556, 
