GPU Power (W), Time (S), 
150, 8.248843, 
150, 8.250370, 
150, 8.251910, 
150, 8.253432, 
151, 8.266391, 
151, 8.267852, 
151, 8.269382, 
151, 8.270953, 
151, 8.272418, 
151, 8.273902, 
146, 8.288020, 
146, 8.289557, 
146, 8.291014, 
146, 8.292438, 
146, 8.293881, 
124, 8.304089, 
124, 8.305542, 
124, 8.306988, 
124, 8.308460, 
124, 8.309958, 
124, 8.311396, 
124, 8.312866, 
124, 8.314349, 
140, 8.324659, 
140, 8.326129, 
140, 8.327566, 
140, 8.329006, 
140, 8.330442, 
140, 8.331880, 
140, 8.333359, 
140, 8.334936, 
149, 8.346006, 
149, 8.347512, 
149, 8.349011, 
149, 8.350454, 
149, 8.351898, 
149, 8.353417, 
149, 8.354903, 
138, 8.366343, 
138, 8.367830, 
138, 8.369309, 
138, 8.370846, 
138, 8.372304, 
138, 8.373784, 
133, 8.385208, 
133, 8.386699, 
133, 8.388215, 
133, 8.389660, 
133, 8.391159, 
133, 8.392630, 
133, 8.394188, 
144, 8.404871, 
144, 8.406407, 
144, 8.407893, 
144, 8.409398, 
144, 8.410866, 
144, 8.412310, 
144, 8.413755, 
144, 8.415188, 
137, 8.425043, 
137, 8.426531, 
137, 8.428005, 
137, 8.435126, 
132, 8.447469, 
132, 8.449354, 
132, 8.450953, 
132, 8.452497, 
132, 8.454021, 
132, 8.455593, 
147, 8.466217, 
147, 8.467807, 
147, 8.469359, 
147, 8.470903, 
147, 8.472446, 
147, 8.473986, 
147, 8.475529, 
148, 8.488710, 
148, 8.495228, 
112, 8.504370, 
112, 8.506647, 
112, 8.508203, 
112, 8.509764, 
112, 8.511307, 
112, 8.512854, 
112, 8.514414, 
102, 8.522159, 
102, 8.523737, 
102, 8.525301, 
102, 8.526865, 
102, 8.528406, 
102, 8.529946, 
102, 8.531627, 
102, 8.533179, 
102, 8.534746, 
107, 8.545279, 
107, 8.546901, 
107, 8.548461, 
107, 8.550003, 
107, 8.551552, 
107, 8.553107, 
107, 8.554652, 
154, 8.565982, 
154, 8.569671, 
154, 8.571198, 
154, 8.572766, 
154, 8.574335, 
154, 8.575890, 
187, 8.587560, 
187, 8.591376, 
187, 8.592922, 
187, 8.594465, 
187, 8.596016, 
150, 8.609348, 
150, 8.612646, 
150, 8.614167, 
150, 8.615638, 
155, 8.628975, 
155, 8.630420, 
155, 8.631905, 
155, 8.633391, 
155, 8.634873, 
155, 8.636329, 
136, 8.649903, 
136, 8.651412, 
136, 8.652861, 
136, 8.654314, 
136, 8.655755, 
128, 8.665293, 
128, 8.666792, 
128, 8.668287, 
128, 8.669733, 
128, 8.671173, 
128, 8.672615, 
128, 8.674096, 
128, 8.675608, 
142, 8.688220, 
142, 8.689751, 
142, 8.691221, 
142, 8.692705, 
142, 8.694183, 
142, 8.695677, 
140, 8.710082, 
140, 8.711587, 
140, 8.713122, 
140, 8.714621, 
140, 8.716086, 
132, 8.727047, 
132, 8.728530, 
132, 8.729972, 
132, 8.731398, 
132, 8.732841, 
132, 8.734284, 
132, 8.735732, 
132, 8.737174, 
138, 8.747177, 
138, 8.748645, 
138, 8.750086, 
138, 8.751533, 
138, 8.752984, 
138, 8.754425, 
138, 8.755870, 
138, 8.757339, 
153, 8.766671, 
153, 8.768151, 
153, 8.769622, 
153, 8.771076, 
153, 8.772520, 
153, 8.773970, 
153, 8.775415, 
153, 8.776866, 
148, 8.787683, 
148, 8.789164, 
148, 8.790622, 
148, 8.792081, 
148, 8.793559, 
148, 8.795031, 
148, 8.796507, 
132, 8.808955, 
132, 8.810405, 
132, 8.811858, 
132, 8.813375, 
132, 8.814838, 
132, 8.816288, 
150, 8.828741, 
150, 8.830205, 
150, 8.831673, 
150, 8.833136, 
150, 8.834637, 
150, 8.836128, 
150, 8.837600, 
131, 8.850026, 
131, 8.851531, 
131, 8.853017, 
131, 8.854471, 
131, 8.855936, 
131, 8.857397, 
107, 8.865375, 
107, 8.866868, 
107, 8.868341, 
107, 8.869808, 
107, 8.871315, 
107, 8.872788, 
107, 8.874258, 
105, 8.885308, 
105, 8.886981, 
105, 8.888589, 
105, 8.890108, 
105, 8.891681, 
105, 8.893152, 
105, 8.894616, 
105, 8.896088, 
105, 8.897556, 
120, 8.904463, 
120, 8.905967, 
120, 8.907446, 
120, 8.908938, 
120, 8.910535, 
120, 8.912041, 
120, 8.913563, 
120, 8.915148, 
120, 8.916677, 
120, 8.918252, 
144, 8.929807, 
144, 8.931560, 
144, 8.933103, 
144, 8.934684, 
144, 8.936205, 
144, 8.937734, 
163, 8.950664, 
163, 8.953686, 
163, 8.955201, 
163, 8.956773, 
163, 8.958336, 
153, 8.970246, 
153, 8.971769, 
153, 8.973251, 
153, 8.974748, 
153, 8.976220, 
153, 8.977714, 
155, 8.990530, 
155, 8.991997, 
155, 8.993453, 
155, 8.994917, 
155, 8.996396, 
155, 8.997895, 
130, 9.011327, 
130, 9.012924, 
130, 9.014497, 
130, 9.015968, 
130, 9.017439, 
132, 9.027113, 
132, 9.028726, 
132, 9.030272, 
132, 9.031832, 
132, 9.033377, 
132, 9.034920, 
132, 9.037101, 
132, 9.038647, 
147, 9.054416, 
147, 9.056079, 
147, 9.057621, 
147, 9.059197, 
149, 9.071459, 
149, 9.075699, 
149, 9.077251, 
149, 9.078836, 
142, 9.090338, 
142, 9.091929, 
142, 9.093477, 
142, 9.095054, 
142, 9.096614, 
142, 9.098159, 
133, 9.110098, 
133, 9.112209, 
133, 9.113768, 
133, 9.115322, 
133, 9.116875, 
133, 9.118414, 
138, 9.130611, 
138, 9.132194, 
138, 9.133736, 
138, 9.135276, 
138, 9.136829, 
138, 9.138365, 
150, 9.149174, 
150, 9.150727, 
150, 9.152277, 
150, 9.153844, 
150, 9.155413, 
150, 9.156968, 
150, 9.158518, 
136, 9.174710, 
136, 9.176373, 
136, 9.177944, 
136, 9.179498, 
151, 9.191364, 
151, 9.192928, 
151, 9.194474, 
151, 9.196019, 
151, 9.197644, 
151, 9.199199, 
123, 9.212673, 
123, 9.214396, 
123, 9.215954, 
123, 9.217501, 
123, 9.219037, 
103, 9.227650, 
103, 9.229238, 
103, 9.230932, 
103, 9.232500, 
103, 9.234040, 
103, 9.235576, 
103, 9.237120, 
103, 9.238657, 
102, 9.246348, 
102, 9.248045, 
102, 9.249601, 
102, 9.251141, 
102, 9.252688, 
102, 9.254236, 
102, 9.255801, 
102, 9.257355, 
102, 9.258906, 
117, 9.267276, 
117, 9.268889, 
117, 9.270466, 
117, 9.272030, 
117, 9.273590, 
117, 9.275701, 
117, 9.277324, 
117, 9.278903, 
138, 9.290005, 
138, 9.291563, 
138, 9.293099, 
138, 9.294628, 
138, 9.296159, 
138, 9.297700, 
138, 9.299232, 
148, 9.312872, 
148, 9.314441, 
148, 9.316006, 
148, 9.317545, 
148, 9.319113, 
107, 9.331438, 
107, 9.332929, 
107, 9.334447, 
107, 9.335891, 
107, 9.337317, 
107, 9.338756, 
107, 9.340183, 
126, 9.348469, 
126, 9.349976, 
126, 9.351447, 
126, 9.352917, 
126, 9.354401, 
126, 9.355874, 
126, 9.357376, 
126, 9.358903, 
126, 9.360370, 
151, 9.371859, 
151, 9.373353, 
151, 9.374821, 
151, 9.376306, 
151, 9.377744, 
151, 9.379211, 
118, 9.389470, 
118, 9.391006, 
118, 9.392479, 
118, 9.393953, 
118, 9.395394, 
118, 9.396854, 
118, 9.398320, 
118, 9.399759, 
141, 9.410964, 
141, 9.412416, 
141, 9.413888, 
141, 9.415306, 
141, 9.416748, 
141, 9.418231, 
141, 9.419684, 
154, 9.433116, 
154, 9.434579, 
154, 9.436089, 
154, 9.437560, 
154, 9.439077, 
154, 9.440512, 
132, 9.450883, 
132, 9.452431, 
132, 9.453900, 
132, 9.455349, 
132, 9.456830, 
132, 9.458333, 
132, 9.459801, 
139, 9.471096, 
139, 9.472600, 
139, 9.474082, 
139, 9.475588, 
139, 9.477100, 
139, 9.478539, 
139, 9.480032, 
130, 9.490166, 
130, 9.491644, 
130, 9.493147, 
130, 9.494644, 
130, 9.496090, 
130, 9.497542, 
130, 9.499074, 
130, 9.500561, 
136, 9.511558, 
136, 9.513076, 
136, 9.514595, 
136, 9.516044, 
136, 9.517539, 
136, 9.519069, 
136, 9.520589, 
142, 9.533008, 
142, 9.534471, 
142, 9.536004, 
142, 9.537460, 
142, 9.538906, 
142, 9.540356, 
145, 9.550952, 
145, 9.552472, 
145, 9.554028, 
145, 9.555503, 
145, 9.556967, 
145, 9.558519, 
145, 9.559997, 
152, 9.573681, 
152, 9.575185, 
152, 9.576740, 
152, 9.578236, 
152, 9.579666, 
152, 9.581142, 
115, 9.590519, 
115, 9.592004, 
115, 9.593440, 
115, 9.594912, 
115, 9.596406, 
115, 9.598133, 
115, 9.599562, 
115, 9.601013, 
101, 9.607685, 
101, 9.609214, 
101, 9.610769, 
101, 9.612274, 
101, 9.613734, 
101, 9.615194, 
101, 9.616698, 
101, 9.618196, 
101, 9.619677, 
101, 9.621154, 
102, 9.627699, 
102, 9.629213, 
102, 9.630735, 
102, 9.632271, 
102, 9.633812, 
102, 9.635348, 
102, 9.636899, 
102, 9.638390, 
102, 9.639891, 
102, 9.641435, 
138, 9.650464, 
138, 9.651988, 
138, 9.653478, 
138, 9.655015, 
138, 9.656548, 
138, 9.658053, 
138, 9.659566, 
138, 9.661060, 
152, 9.671674, 
152, 9.673175, 
152, 9.674673, 
152, 9.676135, 
152, 9.677665, 
152, 9.679107, 
152, 9.680563, 
148, 9.692525, 
148, 9.694001, 
148, 9.695426, 
148, 9.696932, 
148, 9.698411, 
148, 9.699899, 
148, 9.701349, 
141, 9.713515, 
141, 9.714989, 
141, 9.716510, 
141, 9.717976, 
141, 9.719511, 
141, 9.720964, 
150, 9.733952, 
150, 9.735420, 
150, 9.736878, 
150, 9.738324, 
150, 9.739772, 
150, 9.741278, 
118, 9.750770, 
118, 9.752238, 
118, 9.753727, 
118, 9.755164, 
118, 9.756610, 
118, 9.758051, 
118, 9.759541, 
118, 9.761007, 
141, 9.771525, 
141, 9.773008, 
141, 9.774514, 
141, 9.775955, 
141, 9.777491, 
141, 9.778996, 
141, 9.780449, 
141, 9.782013, 
152, 9.793409, 
152, 9.794878, 
152, 9.796369, 
152, 9.797818, 
152, 9.799293, 
152, 9.800754, 
139, 9.812855, 
139, 9.814498, 
139, 9.815979, 
139, 9.817433, 
139, 9.818933, 
139, 9.820409, 
139, 9.821876, 
139, 9.832385, 
139, 9.833905, 
139, 9.835363, 
139, 9.836832, 
139, 9.838302, 
139, 9.839770, 
139, 9.841244, 
138, 9.851548, 
138, 9.853030, 
138, 9.854514, 
138, 9.855997, 
138, 9.857493, 
138, 9.858983, 
138, 9.860467, 
138, 9.861951, 
132, 9.871310, 
132, 9.872792, 
132, 9.874257, 
132, 9.875735, 
132, 9.877714, 
132, 9.879226, 
132, 9.882783, 
138, 9.899865, 
138, 9.902968, 
138, 9.904468, 
151, 9.916111, 
151, 9.917571, 
151, 9.919107, 
151, 9.920624, 
151, 9.922060, 
151, 9.923541, 
151, 9.924976, 
143, 9.937887, 
143, 9.939347, 
143, 9.940784, 
143, 9.942311, 
143, 9.943848, 
143, 9.945289, 
112, 9.953230, 
112, 9.954778, 
112, 9.956324, 
112, 9.957785, 
112, 9.959252, 
112, 9.960709, 
112, 9.962216, 
112, 9.963745, 
112, 9.965265, 
102, 9.971459, 
102, 9.973029, 
102, 9.974530, 
102, 9.976034, 
102, 9.977504, 
102, 9.979058, 
102, 9.980547, 
102, 9.982057, 
102, 9.983595, 
102, 9.985152, 
109, 9.992397, 
109, 9.993942, 
109, 9.995484, 
109, 9.997037, 
109, 9.998584, 
109, 10.000035, 
109, 10.001500, 
109, 10.003396, 
109, 10.004898, 
129, 10.015972, 
129, 10.017435, 
129, 10.018885, 
129, 10.020453, 
129, 10.021916, 
129, 10.023353, 
129, 10.024811, 
122, 10.036012, 
122, 10.037534, 
122, 10.039140, 
122, 10.040593, 
122, 10.042128, 
122, 10.043595, 
122, 10.045060, 
133, 10.056080, 
150, 10.139363, 
150, 10.140796, 
150, 10.142213, 
150, 10.143630, 
150, 10.145050, 
150, 10.146464, 
160, 10.158773, 
160, 10.160960, 
160, 10.162531, 
160, 10.164059, 
160, 10.165628, 
137, 10.177175, 
137, 10.178691, 
137, 10.180172, 
137, 10.181702, 
137, 10.183188, 
137, 10.184641, 
137, 10.186097, 
138, 10.197283, 
138, 10.198800, 
138, 10.200279, 
138, 10.201750, 
138, 10.203377, 
138, 10.204853, 
138, 10.206332, 
137, 10.216236, 
137, 10.217715, 
137, 10.222267, 
137, 10.223770, 
137, 10.225229, 
137, 10.226726, 
141, 10.235389, 
141, 10.236896, 
141, 10.238352, 
141, 10.239820, 
141, 10.241282, 
141, 10.242803, 
141, 10.244279, 
141, 10.245822, 
146, 10.259237, 
146, 10.262927, 
146, 10.264485, 
146, 10.266033, 
146, 10.267598, 
154, 10.278200, 
154, 10.279828, 
154, 10.281399, 
154, 10.282998, 
154, 10.284559, 
154, 10.286111, 
157, 10.303088, 
157, 10.304776, 
157, 10.306347, 
115, 10.317190, 
115, 10.318744, 
115, 10.320297, 
115, 10.321840, 
115, 10.323383, 
115, 10.324935, 
115, 10.326482, 
103, 10.334258, 
103, 10.335832, 
103, 10.337378, 
103, 10.338923, 
103, 10.340474, 
103, 10.342016, 
103, 10.343562, 
103, 10.345116, 
103, 10.346659, 
106, 10.354298, 
106, 10.355874, 
106, 10.357427, 
106, 10.358980, 
106, 10.360541, 
106, 10.362085, 
106, 10.363628, 
106, 10.365194, 
106, 10.366752, 
133, 10.377156, 
133, 10.378716, 
133, 10.380266, 
133, 10.381803, 
133, 10.383352, 
133, 10.384896, 
133, 10.386436, 
161, 10.402713, 
161, 10.404506, 
161, 10.406060, 
161, 10.407612, 
159, 10.418783, 
159, 10.420339, 
159, 10.421895, 
159, 10.423447, 
159, 10.425005, 
159, 10.426564, 
159, 10.428125, 
169, 10.438245, 
169, 10.439792, 
169, 10.441302, 
169, 10.442813, 
169, 10.444326, 
169, 10.445831, 
169, 10.447525, 
149, 10.462927, 
149, 10.464576, 
149, 10.466117, 
149, 10.467650, 
132, 10.477293, 
132, 10.478856, 
132, 10.480532, 
132, 10.482086, 
132, 10.483637, 
132, 10.485191, 
132, 10.486740, 
132, 10.488294, 
151, 10.499020, 
151, 10.500584, 
151, 10.502135, 
151, 10.503667, 
151, 10.505215, 
151, 10.506768, 
151, 10.508302, 
153, 10.523600, 
153, 10.525221, 
153, 10.526769, 
153, 10.528308, 
133, 10.539644, 
133, 10.541229, 
133, 10.542763, 
133, 10.544294, 
133, 10.545828, 
133, 10.547462, 
133, 10.549013, 
133, 10.561201, 
133, 10.562885, 
133, 10.564445, 
133, 10.565980, 
133, 10.567513, 
133, 10.569050, 
158, 10.577825, 
158, 10.579370, 
158, 10.580964, 
158, 10.582513, 
158, 10.584047, 
158, 10.585587, 
158, 10.587129, 
158, 10.588665, 
154, 10.599180, 
154, 10.600736, 
154, 10.602276, 
154, 10.603821, 
154, 10.605368, 
154, 10.606933, 
154, 10.608488, 
139, 10.620635, 
139, 10.622196, 
139, 10.624085, 
139, 10.625646, 
139, 10.627190, 
139, 10.628736, 
156, 10.640137, 
156, 10.642179, 
156, 10.643802, 
156, 10.645359, 
156, 10.646918, 
156, 10.648484, 
139, 10.665738, 
139, 10.667410, 
139, 10.668957, 
108, 10.678417, 
108, 10.679997, 
108, 10.681569, 
108, 10.683130, 
108, 10.684691, 
108, 10.686233, 
108, 10.687759, 
108, 10.689316, 
103, 10.696455, 
103, 10.698020, 
103, 10.699577, 
103, 10.701127, 
103, 10.702695, 
103, 10.704269, 
103, 10.705850, 
103, 10.707418, 
103, 10.708990, 
110, 10.716979, 
110, 10.718580, 
110, 10.720136, 
110, 10.721681, 
110, 10.724843, 
110, 10.728679, 
110, 10.730276, 
145, 10.738154, 
145, 10.739718, 
145, 10.741267, 
145, 10.742812, 
145, 10.744353, 
145, 10.745898, 
145, 10.747568, 
145, 10.749109, 
193, 10.765223, 
193, 10.766908, 
193, 10.768459, 
193, 10.770011, 
160, 10.783865, 
160, 10.785436, 
160, 10.786990, 
160, 10.788543, 
160, 10.790109, 
161, 10.802743, 
161, 10.804319, 
161, 10.805891, 
161, 10.807452, 
161, 10.809023, 
161, 10.810617, 
129, 10.823724, 
129, 10.825309, 
129, 10.826874, 
129, 10.828433, 
129, 10.830045, 
132, 10.838385, 
132, 10.839946, 
132, 10.841495, 
132, 10.843058, 
132, 10.844608, 
132, 10.846097, 
132, 10.847582, 
132, 10.849151, 
132, 10.850752, 
152, 10.860887, 
152, 10.862453, 
152, 10.864131, 
152, 10.865847, 
152, 10.867419, 
152, 10.868972, 
152, 10.870514, 
144, 10.888734, 
144, 10.890310, 
141, 10.902966, 
141, 10.904452, 
141, 10.905920, 
141, 10.907399, 
141, 10.908885, 
141, 10.910356, 
128, 10.920320, 
128, 10.921911, 
128, 10.923457, 
128, 10.925001, 
128, 10.926545, 
128, 10.928082, 
128, 10.929986, 
137, 10.941371, 
137, 10.942842, 
137, 10.944293, 
137, 10.945764, 
137, 10.947210, 
137, 10.948707, 
137, 10.950196, 
150, 10.960152, 
150, 10.961616, 
150, 10.963113, 
150, 10.964573, 
150, 10.966143, 
150, 10.967642, 
150, 10.969117, 
150, 10.970621, 
135, 10.980963, 
135, 10.982418, 
135, 10.983958, 
135, 10.985455, 
135, 10.986950, 
135, 10.988406, 
135, 10.989859, 
135, 10.991383, 
151, 11.003174, 
151, 11.004709, 
151, 11.006216, 
151, 11.007655, 
151, 11.009156, 
151, 11.010683, 
123, 11.023358, 
123, 11.024850, 
123, 11.026334, 
123, 11.027806, 
123, 11.029253, 
123, 11.030674, 
103, 11.038028, 
103, 11.039492, 
103, 11.041002, 
103, 11.042489, 
103, 11.043988, 
103, 11.045450, 
103, 11.046938, 
103, 11.048439, 
103, 11.049915, 
103, 11.051392, 
102, 11.057766, 
102, 11.063327, 
102, 11.064876, 
102, 11.066412, 
102, 11.067924, 
102, 11.069423, 
102, 11.070972, 
148, 11.078053, 
148, 11.079612, 
148, 11.081126, 
148, 11.082660, 
148, 11.084198, 
148, 11.085756, 
148, 11.087318, 
148, 11.088816, 
148, 11.090304, 
148, 11.091865, 
178, 11.099768, 
178, 11.102889, 
178, 11.104479, 
178, 11.106067, 
178, 11.107659, 
178, 11.109249, 
178, 11.110864, 
184, 11.126726, 
184, 11.128243, 
184, 11.129742, 
184, 11.131213, 
158, 11.145095, 
158, 11.146568, 
158, 11.148000, 
158, 11.149423, 
158, 11.150874, 
158, 11.152384, 
160, 11.165861, 
160, 11.167311, 
160, 11.168778, 
160, 11.170242, 
160, 11.171714, 
126, 11.183163, 
126, 11.184601, 
126, 11.186046, 
126, 11.187467, 
126, 11.188898, 
126, 11.190318, 
126, 11.191732, 
133, 11.201169, 
133, 11.202606, 
133, 11.204039, 
133, 11.205466, 
133, 11.206887, 
133, 11.208546, 
133, 11.209967, 
133, 11.212122, 
149, 11.222686, 
149, 11.224160, 
149, 11.225639, 
149, 11.230634, 
149, 11.232147, 
107, 11.242340, 
107, 11.243848, 
107, 11.245315, 
107, 11.246798, 
107, 11.248264, 
107, 11.249729, 
107, 11.251188, 
107, 11.252647, 
132, 11.259646, 
132, 11.261169, 
132, 11.262682, 
132, 11.264185, 
132, 11.265662, 
132, 11.267138, 
132, 11.268637, 
132, 11.270153, 
132, 11.271622, 
143, 11.282340, 
143, 11.283854, 
143, 11.285356, 
143, 11.286819, 
143, 11.288267, 
143, 11.289738, 
143, 11.291208, 
143, 11.292680, 
158, 11.302825, 
158, 11.304313, 
158, 11.305830, 
158, 11.307335, 
158, 11.308841, 
158, 11.310344, 
158, 11.311848, 
163, 11.321247, 
163, 11.322740, 
163, 11.324215, 
163, 11.325709, 
163, 11.327146, 
163, 11.328605, 
163, 11.330058, 
163, 11.331586, 
163, 11.333033, 
149, 11.343037, 
149, 11.344499, 
149, 11.345958, 
149, 11.347428, 
149, 11.348899, 
149, 11.350416, 
149, 11.351880, 
166, 11.364286, 
166, 11.367361, 
166, 11.369016, 
166, 11.370665, 
166, 11.373284, 
127, 11.386503, 
127, 11.389641, 
127, 11.391162, 
127, 11.392832, 
105, 11.401511, 
105, 11.403102, 
105, 11.404668, 
105, 11.406242, 
105, 11.407796, 
105, 11.409622, 
105, 11.411175, 
105, 11.412714, 
102, 11.420173, 
102, 11.421743, 
102, 11.423288, 
102, 11.424846, 
102, 11.426406, 
102, 11.427969, 
102, 11.429519, 
102, 11.431114, 
102, 11.432680, 
122, 11.440261, 
122, 11.441827, 
122, 11.443388, 
122, 11.444933, 
122, 11.451206, 
122, 11.452763, 
141, 11.467389, 
141, 11.468965, 
141, 11.470518, 
141, 11.472071, 
141, 11.473664, 
112, 11.486391, 
112, 11.491274, 
112, 11.492854, 
118, 11.501642, 
118, 11.503213, 
118, 11.504756, 
118, 11.506316, 
118, 11.507865, 
118, 11.509421, 
118, 11.510988, 
118, 11.512548, 
118, 11.514139, 
141, 11.524406, 
141, 11.525888, 
141, 11.527482, 
141, 11.529050, 
141, 11.530660, 
141, 11.532231, 
141, 11.533796, 
154, 11.546174, 
154, 11.547783, 
154, 11.549266, 
154, 11.550738, 
154, 11.552214, 
154, 11.553689, 
118, 11.563176, 
118, 11.564757, 
118, 11.566339, 
118, 11.567908, 
118, 11.569484, 
118, 11.571046, 
118, 11.572605, 
118, 11.574183, 
141, 11.584075, 
141, 11.585647, 
141, 11.587208, 
141, 11.588785, 
141, 11.590416, 
141, 11.591982, 
141, 11.593525, 
155, 11.605614, 
155, 11.607093, 
155, 11.608507, 
155, 11.610082, 
155, 11.611504, 
155, 11.612972, 
155, 11.614432, 
140, 11.625258, 
140, 11.626686, 
140, 11.628104, 
140, 11.629526, 
140, 11.630962, 
140, 11.632379, 
140, 11.633797, 
140, 11.644790, 
140, 11.646301, 
140, 11.647819, 
140, 11.649277, 
140, 11.650729, 
140, 11.652163, 
140, 11.653611, 
138, 11.663447, 
138, 11.664895, 
138, 11.666322, 
138, 11.667749, 
138, 11.669239, 
138, 11.670739, 
138, 11.672223, 
138, 11.673756, 
133, 11.684309, 
133, 11.685748, 
133, 11.687193, 
133, 11.688615, 
133, 11.690042, 
133, 11.691527, 
133, 11.692943, 
133, 11.694361, 
140, 11.706321, 
140, 11.707787, 
140, 11.709231, 
140, 11.710670, 
140, 11.712182, 
140, 11.713909, 
146, 11.725872, 
146, 11.728591, 
146, 11.734301, 
158, 11.749272, 
158, 11.750952, 
158, 11.752496, 
158, 11.754039, 
118, 11.764005, 
118, 11.765585, 
118, 11.767120, 
118, 11.768665, 
118, 11.770206, 
118, 11.771743, 
118, 11.773281, 
118, 11.774815, 
104, 11.781193, 
104, 11.782698, 
104, 11.784169, 
104, 11.785635, 
104, 11.787127, 
104, 11.788600, 
104, 11.790093, 
104, 11.791666, 
104, 11.793219, 
104, 11.794757, 
107, 11.801843, 
107, 11.803402, 
107, 11.804956, 
107, 11.806499, 
107, 11.808043, 
107, 11.809582, 
107, 11.811130, 
107, 11.812667, 
107, 11.814203, 
138, 11.824737, 
138, 11.826240, 
138, 11.827732, 
138, 11.829265, 
138, 11.830829, 
138, 11.834038, 
138, 11.835642, 
101, 11.845937, 
101, 11.847645, 
101, 11.849194, 
101, 11.850801, 
101, 11.852326, 
101, 11.853855, 
101, 11.855395, 
145, 11.865985, 
145, 11.867532, 
145, 11.869056, 
145, 11.870584, 
145, 11.872112, 
145, 11.873632, 
145, 11.875154, 
153, 11.886206, 
153, 11.887774, 
153, 11.889311, 
153, 11.890847, 
153, 11.892375, 
153, 11.893901, 
153, 11.895437, 
160, 11.907142, 
160, 11.912380, 
160, 11.913922, 
160, 11.915448, 
134, 11.926132, 
134, 11.927708, 
134, 11.929247, 
134, 11.930829, 
134, 11.932391, 
134, 11.933929, 
134, 11.935510, 
144, 11.944410, 
144, 11.945900, 
144, 11.947372, 
144, 11.948839, 
144, 11.950301, 
144, 11.951755, 
144, 11.953216, 
144, 11.954688, 
144, 11.956192, 
157, 11.966395, 
157, 11.967867, 
157, 11.969329, 
157, 11.970819, 
157, 11.972282, 
157, 11.973741, 
157, 11.975179, 
153, 11.987339, 
153, 11.988846, 
153, 11.990333, 
153, 11.991803, 
153, 11.993270, 
153, 11.994785, 
146, 12.005178, 
146, 12.006722, 
146, 12.008199, 
146, 12.009670, 
146, 12.011136, 
146, 12.012700, 
146, 12.014184, 
146, 12.015686, 
140, 12.025896, 
140, 12.027412, 
140, 12.028877, 
140, 12.030367, 
140, 12.031829, 
140, 12.033289, 
140, 12.034775, 
140, 12.036239, 
150, 12.047576, 
150, 12.050540, 
150, 12.051977, 
150, 12.053488, 
150, 12.055002, 
150, 12.056556, 
154, 12.067718, 
154, 12.069185, 
154, 12.070652, 
154, 12.072114, 
154, 12.073584, 
154, 12.075076, 
154, 12.076552, 
145, 12.085111, 
145, 12.086602, 
145, 12.088082, 
145, 12.089539, 
145, 12.091013, 
145, 12.092470, 
145, 12.093930, 
145, 12.095391, 
157, 12.108130, 
157, 12.109624, 
157, 12.111095, 
157, 12.112558, 
157, 12.114019, 
157, 12.115496, 
122, 12.125993, 
122, 12.127478, 
122, 12.128957, 
122, 12.130434, 
122, 12.131908, 
122, 12.133383, 
122, 12.134897, 
122, 12.136374, 
104, 12.142687, 
104, 12.144158, 
104, 12.145633, 
104, 12.147120, 
104, 12.148583, 
104, 12.150064, 
104, 12.151609, 
104, 12.153099, 
104, 12.154622, 
104, 12.156117, 
96, 12.163010, 
96, 12.164501, 
96, 12.165980, 
96, 12.167460, 
96, 12.168938, 
96, 12.170415, 
96, 12.171879, 
96, 12.173346, 
96, 12.174851, 
96, 12.176317, 
141, 12.184620, 
141, 12.186115, 
141, 12.187587, 
141, 12.189062, 
141, 12.190529, 
141, 12.191997, 
141, 12.193473, 
141, 12.194942, 
141, 12.196406, 
145, 12.205894, 
145, 12.207370, 
145, 12.208832, 
145, 12.210292, 
145, 12.211760, 
145, 12.213223, 
145, 12.214688, 
145, 12.216155, 
146, 12.228423, 
146, 12.229893, 
146, 12.231379, 
146, 12.236879, 
153, 12.247284, 
153, 12.248773, 
153, 12.250239, 
153, 12.251707, 
153, 12.253168, 
153, 12.254634, 
153, 12.256100, 
163, 12.268313, 
163, 12.269815, 
163, 12.271314, 
163, 12.272791, 
163, 12.274269, 
163, 12.275748, 
163, 12.277248, 
130, 12.286359, 
130, 12.287945, 
130, 12.289491, 
130, 12.291033, 
130, 12.292566, 
130, 12.294128, 
130, 12.295665, 
130, 12.297210, 
154, 12.306788, 
154, 12.308340, 
154, 12.309879, 
154, 12.311418, 
154, 12.312944, 
154, 12.314477, 
154, 12.316004, 
154, 12.317547, 
161, 12.329311, 
161, 12.332474, 
161, 12.334064, 
161, 12.335642, 
161, 12.337214, 
141, 12.347988, 
141, 12.349434, 
141, 12.350869, 
141, 12.352295, 
141, 12.353722, 
141, 12.355225, 
141, 12.356797, 
145, 12.367654, 
145, 12.369119, 
145, 12.370595, 
145, 12.372051, 
145, 12.373544, 
145, 12.375039, 
145, 12.376491, 
139, 12.386599, 
139, 12.388134, 
139, 12.389585, 
139, 12.391090, 
139, 12.392590, 
139, 12.394125, 
139, 12.395570, 
139, 12.396997, 
137, 12.409656, 
137, 12.411227, 
137, 12.412710, 
137, 12.414155, 
137, 12.415713, 
137, 12.417180, 
151, 12.429824, 
151, 12.432439, 
151, 12.434053, 
151, 12.435642, 
151, 12.437229, 
157, 12.448977, 
157, 12.450456, 
157, 12.451941, 
157, 12.453417, 
157, 12.454888, 
157, 12.456348, 
157, 12.457810, 
161, 12.470721, 
161, 12.472924, 
161, 12.474353, 
161, 12.475783, 
161, 12.477219, 
118, 12.486384, 
